N.,K,T_W2V,P_W2V,T_FT,P_FT,VEC,SUM,AVG,PROD,MIN,MAX,POS_ALL,NOUN,VERB,ADJ,ADV,A_CAPS,C_CAPS,P_EMO,N_EMO,EL_W,NEG,BAG_OF_WORDS,KERNEL,MODEL_FILE,VECTORS_SIZE,SUBJ_FSCORE,OPOS_FSCORE,ONEG_FSCORE,IRO_FSCORE,POL_FSCORE
14,5,n,n,y,n,y,n,y,n,n,n,y,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_20.bin,100,0.67294,0.64296,0.67096,0.47198,0.65696
15,5,n,n,y,n,y,n,y,n,n,n,y,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_20.bin,100,0.68526,0.66352,0.67872,0.49712,0.67112
16,5,n,n,y,n,y,n,n,y,n,n,y,y,n,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_20.bin,100,0.48766,0.49766,0.52842,0.4635,0.51302
17,5,n,n,y,n,y,n,n,y,n,n,y,n,y,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_20.bin,100,0.49016,0.49288,0.52882,0.46138,0.51086
18,5,n,n,y,n,y,n,n,y,n,n,y,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_20.bin,100,0.49644,0.50928,0.52674,0.47068,0.51804
19,5,n,n,y,n,y,n,n,y,n,n,y,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_20.bin,100,0.49286,0.49822,0.5407,0.47118,0.51948
20,5,n,n,y,n,y,n,n,y,n,n,y,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_20.bin,100,0.50244,0.50914,0.5273,0.4795,0.51824
21,5,n,n,y,n,y,n,n,n,y,n,y,y,n,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_20.bin,100,0.47336,0.52536,0.49722,0.47804,0.51126
22,5,n,n,y,n,y,n,n,n,y,n,y,n,y,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_20.bin,100,0.57158,0.50322,0.515,0.48808,0.50912
23,5,n,n,y,n,y,n,n,n,y,n,y,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_20.bin,100,0.44822,0.5628,0.54982,0.46966,0.5563
24,5,n,n,y,n,y,n,n,n,y,n,y,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_20.bin,100,0.58352,0.50328,0.47548,0.41918,0.4894
25,5,n,n,y,n,y,n,n,n,y,n,y,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_20.bin,100,0.62166,0.56702,0.5635,0.52372,0.56528
26,5,n,n,y,n,y,n,n,n,n,y,y,y,n,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_20.bin,100,0.54698,0.48104,0.5411,0.50074,0.51106
27,5,n,n,y,n,y,n,n,n,n,y,y,n,y,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_20.bin,100,0.5511,0.56678,0.54668,0.42388,0.55674
28,5,n,n,y,n,y,n,n,n,n,y,y,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_20.bin,100,0.56728,0.5751,0.5255,0.47658,0.55032
29,5,n,n,y,n,y,n,n,n,n,y,y,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_20.bin,100,0.5865,0.4963,0.51042,0.48228,0.50336
30,5,n,n,y,n,y,n,n,n,n,y,y,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_20.bin,100,0.6272,0.59312,0.57744,0.52164,0.58528
31,5,n,n,y,n,y,y,y,y,y,y,y,y,n,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_20.bin,100,0.52104,0.5309,0.55784,0.4969,0.54436
32,5,n,n,y,n,y,y,y,y,y,y,y,n,y,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_20.bin,100,0.53076,0.53772,0.55236,0.49054,0.54502
33,5,n,n,y,n,y,y,y,y,y,y,y,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_20.bin,100,0.51094,0.54032,0.5403,0.50084,0.54032
34,5,n,n,y,n,y,y,y,y,y,y,y,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_20.bin,100,0.51802,0.52498,0.54844,0.48996,0.53672
35,5,n,n,y,n,y,y,y,y,y,y,y,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_20.bin,100,0.53092,0.5326,0.55652,0.50268,0.54454
36,5,n,n,y,n,y,y,n,n,n,n,n,y,n,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_20.bin,100,0.53308,0.5151,0.57112,0.50328,0.5431
37,5,n,n,y,n,y,n,y,n,n,n,n,y,n,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_20.bin,100,0.58692,0.52042,0.60798,0.46866,0.5642
38,5,n,n,y,n,y,n,n,y,n,n,n,y,n,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_20.bin,100,0.49942,0.48614,0.51372,0.51536,0.49994
39,5,n,n,y,n,y,n,n,n,y,n,n,y,n,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_20.bin,100,0.53764,0.51516,0.57422,0.46882,0.5447
40,5,n,n,y,n,y,n,n,n,n,y,n,y,n,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_20.bin,100,0.53266,0.5107,0.5761,0.47192,0.5434
41,5,n,n,y,n,y,y,y,y,y,y,n,y,n,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_20.bin,100,0.56384,0.52542,0.55898,0.5195,0.5422
42,5,n,n,y,n,y,y,n,n,n,n,n,n,y,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_20.bin,100,0.49944,0.50046,0.60022,0.49216,0.55032
43,5,n,n,y,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_20.bin,100,0.45524,0.48758,0.57508,0.46878,0.5313
44,5,n,n,y,n,y,n,n,y,n,n,n,n,y,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_20.bin,100,0.46384,0.49298,0.53288,0.50898,0.51296
45,5,n,n,y,n,y,n,n,n,y,n,n,n,y,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_20.bin,100,0.47856,0.512,0.54994,0.48246,0.53096
46,5,n,n,y,n,y,n,n,n,n,y,n,n,y,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_20.bin,100,0.49046,0.47952,0.56686,0.50104,0.5232
47,5,n,n,y,n,y,y,y,y,y,y,n,n,y,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_20.bin,100,0.48526,0.5148,0.56856,0.52368,0.5417
48,5,n,n,y,n,y,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_20.bin,100,0.43008,0.5645,0.51172,0.47202,0.53812
49,5,n,n,y,n,y,n,y,n,n,n,n,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_20.bin,100,0.4337,0.53796,0.50238,0.47212,0.52016
50,5,n,n,y,n,y,n,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_20.bin,100,0.42216,0.51788,0.49196,0.47364,0.50494
51,5,n,n,y,n,y,n,n,n,y,n,n,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_20.bin,100,0.42758,0.53958,0.51482,0.46986,0.5272
52,5,n,n,y,n,y,n,n,n,n,y,n,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_20.bin,100,0.43746,0.54162,0.53608,0.47086,0.53884
53,5,n,n,y,n,y,y,y,y,y,y,n,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_20.bin,100,0.46092,0.56828,0.5336,0.50884,0.55094
54,5,n,n,y,n,y,y,n,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_20.bin,100,0.4404,0.47902,0.4949,0.47632,0.48696
55,5,n,n,y,n,y,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_20.bin,100,0.43764,0.46964,0.5235,0.46988,0.49658
56,5,n,n,y,n,y,n,n,y,n,n,n,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_20.bin,100,0.44196,0.49512,0.55096,0.4858,0.52304
57,5,n,n,y,n,y,n,n,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_20.bin,100,0.4426,0.47722,0.5854,0.46874,0.53132
58,5,n,n,y,n,y,n,n,n,n,y,n,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_20.bin,100,0.44622,0.4808,0.57494,0.46868,0.52788
59,5,n,n,y,n,y,y,y,y,y,y,n,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_20.bin,100,0.4693,0.51926,0.5101,0.50556,0.51466
60,5,n,n,y,n,y,y,n,n,n,n,n,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_20.bin,100,0.5365,0.591,0.57348,0.52584,0.58224
61,5,n,n,y,n,y,n,y,n,n,n,n,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_20.bin,100,0.64892,0.62628,0.65974,0.47818,0.64298
62,5,n,n,y,n,y,n,n,y,n,n,n,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_20.bin,100,0.51996,0.53246,0.56592,0.50668,0.54918
63,5,n,n,y,n,y,n,n,n,y,n,n,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_20.bin,100,0.57518,0.60242,0.55578,0.48916,0.57912
64,5,n,n,y,n,y,n,n,n,n,y,n,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_20.bin,100,0.60528,0.58376,0.60958,0.52006,0.5967
65,5,n,n,y,n,y,y,y,y,y,y,n,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_20.bin,100,0.58306,0.57,0.5918,0.54466,0.58088
