N.,K,T_W2V,P_W2V,T_FT,P_FT,VEC,SUM,AVG,PROD,MIN,MAX,POS_ALL,NOUN,VERB,ADJ,ADV,A_CAPS,C_CAPS,P_EMO,N_EMO,EL_W,NEG,BAG_OF_WORDS,KERNEL,MODEL_FILE,VECTORS_SIZE,SUBJ_FSCORE,OPOS_FSCORE,ONEG_FSCORE,IRO_FSCORE,POL_FSCORE
15,5,n,n,y,n,y,n,y,n,n,n,y,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_90.bin,100,0.69136,0.67514,0.6817,0.50436,0.6784
16,5,n,n,y,n,y,n,n,y,n,n,y,y,n,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_90.bin,100,0.49224,0.48576,0.51338,0.46202,0.49958
17,5,n,n,y,n,y,n,n,y,n,n,y,n,y,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_90.bin,100,0.48356,0.49392,0.50952,0.45282,0.50174
18,5,n,n,y,n,y,n,n,y,n,n,y,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_90.bin,100,0.48712,0.4847,0.51706,0.46382,0.5009
19,5,n,n,y,n,y,n,n,y,n,n,y,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_90.bin,100,0.47204,0.48282,0.51428,0.43388,0.49856
20,5,n,n,y,n,y,n,n,y,n,n,y,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_90.bin,100,0.49188,0.49732,0.51134,0.474,0.50432
21,5,n,n,y,n,y,n,n,n,y,n,y,y,n,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_90.bin,100,0.58904,0.52696,0.43838,0.48864,0.48266
22,5,n,n,y,n,y,n,n,n,y,n,y,n,y,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_90.bin,100,0.51666,0.49286,0.51858,0.46618,0.50572
23,5,n,n,y,n,y,n,n,n,y,n,y,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_90.bin,100,0.5142,0.53094,0.51456,0.4685,0.52276
24,5,n,n,y,n,y,n,n,n,y,n,y,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_90.bin,100,0.5548,0.53552,0.48512,0.47346,0.51034
25,5,n,n,y,n,y,n,n,n,y,n,y,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_90.bin,100,0.58684,0.54044,0.54118,0.49824,0.5408
26,5,n,n,y,n,y,n,n,n,n,y,y,y,n,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_90.bin,100,0.48954,0.51176,0.49942,0.48808,0.5056
27,5,n,n,y,n,y,n,n,n,n,y,y,n,y,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_90.bin,100,0.4845,0.5113,0.50492,0.48718,0.50812
28,5,n,n,y,n,y,n,n,n,n,y,y,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_90.bin,100,0.52436,0.52616,0.48406,0.42398,0.50514
29,5,n,n,y,n,y,n,n,n,n,y,y,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_90.bin,100,0.55908,0.54476,0.53678,0.4797,0.54076
30,5,n,n,y,n,y,n,n,n,n,y,y,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_90.bin,100,0.56426,0.59134,0.58216,0.5092,0.58676
31,5,n,n,y,n,y,y,y,y,y,y,y,y,n,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_90.bin,100,0.50444,0.51138,0.53062,0.47494,0.52102
32,5,n,n,y,n,y,y,y,y,y,y,y,n,y,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_90.bin,100,0.49044,0.5203,0.53368,0.48672,0.527
33,5,n,n,y,n,y,y,y,y,y,y,y,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_90.bin,100,0.4994,0.5077,0.54128,0.46656,0.52446
34,5,n,n,y,n,y,y,y,y,y,y,y,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_90.bin,100,0.50514,0.51002,0.52714,0.46882,0.51856
35,5,n,n,y,n,y,y,y,y,y,y,y,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_90.bin,100,0.50816,0.51192,0.53152,0.47162,0.52174
36,5,n,n,y,n,y,y,n,n,n,n,n,y,n,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_90.bin,100,0.53364,0.49696,0.53766,0.50112,0.51732
37,5,n,n,y,n,y,n,y,n,n,n,n,y,n,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_90.bin,100,0.5921,0.52672,0.60372,0.46978,0.56524
38,5,n,n,y,n,y,n,n,y,n,n,n,y,n,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_90.bin,100,0.4903,0.4889,0.5288,0.51036,0.50886
39,5,n,n,y,n,y,n,n,n,y,n,n,y,n,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_90.bin,100,0.50796,0.50592,0.56816,0.48368,0.53704
40,5,n,n,y,n,y,n,n,n,n,y,n,y,n,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_90.bin,100,0.52956,0.5069,0.5308,0.47328,0.51882
41,5,n,n,y,n,y,y,y,y,y,y,n,y,n,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_90.bin,100,0.5303,0.4812,0.5506,0.532,0.51592
42,5,n,n,y,n,y,y,n,n,n,n,n,n,y,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_90.bin,100,0.49538,0.46046,0.52944,0.48864,0.49494
43,5,n,n,y,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_90.bin,100,0.46988,0.49112,0.57996,0.46872,0.53554
44,5,n,n,y,n,y,n,n,y,n,n,n,n,y,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_90.bin,100,0.4766,0.5031,0.5346,0.51322,0.51884
45,5,n,n,y,n,y,n,n,n,y,n,n,n,y,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_90.bin,100,0.46614,0.48618,0.53896,0.47538,0.51256
46,5,n,n,y,n,y,n,n,n,n,y,n,n,y,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_90.bin,100,0.50502,0.48014,0.48618,0.47596,0.48318
47,5,n,n,y,n,y,y,y,y,y,y,n,n,y,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_90.bin,100,0.50256,0.48998,0.56876,0.50584,0.52936
48,5,n,n,y,n,y,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_90.bin,100,0.45756,0.55028,0.54622,0.47568,0.54826
49,5,n,n,y,n,y,n,y,n,n,n,n,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_90.bin,100,0.43932,0.53342,0.5193,0.471,0.52634
50,5,n,n,y,n,y,n,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_90.bin,100,0.4383,0.533,0.51812,0.47582,0.52554
51,5,n,n,y,n,y,n,n,n,y,n,n,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_90.bin,100,0.43446,0.54146,0.54726,0.4724,0.54434
52,5,n,n,y,n,y,n,n,n,n,y,n,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_90.bin,100,0.43228,0.56644,0.52764,0.46878,0.54702
53,5,n,n,y,n,y,y,y,y,y,y,n,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_90.bin,100,0.46842,0.5617,0.53468,0.50574,0.54818
54,5,n,n,y,n,y,y,n,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_90.bin,100,0.45762,0.48672,0.47684,0.4716,0.4818
55,5,n,n,y,n,y,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_90.bin,100,0.44392,0.47066,0.52598,0.46868,0.49832
56,5,n,n,y,n,y,n,n,y,n,n,n,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_90.bin,100,0.4561,0.48582,0.55422,0.49384,0.52
57,5,n,n,y,n,y,n,n,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_90.bin,100,0.45116,0.48064,0.53638,0.4698,0.5085
58,5,n,n,y,n,y,n,n,n,n,y,n,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_90.bin,100,0.4583,0.47838,0.55224,0.46852,0.5153
59,5,n,n,y,n,y,y,y,y,y,y,n,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_90.bin,100,0.45992,0.51232,0.5162,0.506,0.51426
60,5,n,n,y,n,y,y,n,n,n,n,n,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_90.bin,100,0.52854,0.55676,0.61572,0.50188,0.58622
61,5,n,n,y,n,y,n,y,n,n,n,n,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_90.bin,100,0.66536,0.63306,0.6688,0.47972,0.65094
62,5,n,n,y,n,y,n,n,y,n,n,n,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_90.bin,100,0.50886,0.53284,0.55122,0.50588,0.54204
63,5,n,n,y,n,y,n,n,n,y,n,n,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_90.bin,100,0.58634,0.59058,0.62294,0.5115,0.60676
64,5,n,n,y,n,y,n,n,n,n,y,n,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_90.bin,100,0.56738,0.54422,0.55778,0.50058,0.551
65,5,n,n,y,n,y,y,y,y,y,y,n,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_90.bin,100,0.5754,0.57302,0.5684,0.51608,0.5707
