N.,K,T_W2V,P_W2V,T_FT,P_FT,VEC,SUM,AVG,PROD,MIN,MAX,POS_ALL,NOUN,VERB,ADJ,ADV,A_CAPS,C_CAPS,P_EMO,N_EMO,EL_W,NEG,BAG_OF_WORDS,KERNEL,MODEL_FILE,VECTORS_SIZE,SUBJ_FSCORE,OPOS_FSCORE,ONEG_FSCORE,IRO_FSCORE,POL_FSCORE
23,5,y,n,n,n,y,n,n,n,y,n,y,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_80.bin,100,0.67166,0.62216,0.66204,0.47678,0.64212
24,5,y,n,n,n,y,n,n,n,y,n,y,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_80.bin,100,0.67158,0.60518,0.664,0.47322,0.63458
25,5,y,n,n,n,y,n,n,n,y,n,y,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_80.bin,100,0.6932,0.64214,0.6771,0.50752,0.65964
26,5,y,n,n,n,y,n,n,n,n,y,y,y,n,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_80.bin,100,0.6767,0.59906,0.66532,0.47004,0.6322
27,5,y,n,n,n,y,n,n,n,n,y,y,n,y,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_80.bin,100,0.66448,0.60012,0.65822,0.47124,0.62918
28,5,y,n,n,n,y,n,n,n,n,y,y,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_80.bin,100,0.6752,0.6252,0.65814,0.4688,0.64168
29,5,y,n,n,n,y,n,n,n,n,y,y,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_80.bin,100,0.67012,0.59186,0.6568,0.46972,0.6243
30,5,y,n,n,n,y,n,n,n,n,y,y,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_80.bin,100,0.7017,0.65444,0.6703,0.50774,0.66234
31,5,y,n,n,n,y,y,y,y,y,y,y,y,n,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_80.bin,100,0.70098,0.67484,0.6873,0.55616,0.68108
32,5,y,n,n,n,y,y,y,y,y,y,y,n,y,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_80.bin,100,0.70478,0.66432,0.68972,0.54468,0.67702
33,5,y,n,n,n,y,y,y,y,y,y,y,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_80.bin,100,0.71472,0.67678,0.68368,0.5413,0.68026
34,5,y,n,n,n,y,y,y,y,y,y,y,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_80.bin,100,0.71144,0.66884,0.69162,0.54374,0.6802
35,5,y,n,n,n,y,y,y,y,y,y,y,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_80.bin,100,0.68894,0.66386,0.67322,0.5912,0.66854
36,5,y,n,n,n,y,y,n,n,n,n,n,y,n,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_80.bin,100,0.58894,0.52048,0.6332,0.47202,0.57684
37,5,y,n,n,n,y,n,y,n,n,n,n,y,n,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_80.bin,100,0.58944,0.49298,0.59936,0.46868,0.54618
38,5,y,n,n,n,y,n,n,y,n,n,n,y,n,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_80.bin,100,0.41922,0.44458,0.38226,0.46886,0.41342
39,5,y,n,n,n,y,n,n,n,y,n,n,y,n,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_80.bin,100,0.5649,0.51466,0.61646,0.46886,0.56556
40,5,y,n,n,n,y,n,n,n,n,y,n,y,n,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_80.bin,100,0.5533,0.52234,0.62378,0.46886,0.57308
41,5,y,n,n,n,y,y,y,y,y,y,n,y,n,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_80.bin,100,0.63798,0.56098,0.6487,0.4816,0.60484
42,5,y,n,n,n,y,y,n,n,n,n,n,n,y,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_80.bin,100,0.47444,0.48584,0.59632,0.46886,0.5411
43,5,y,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_80.bin,100,0.4212,0.43074,0.53366,0.46886,0.48222
44,5,y,n,n,n,y,n,n,y,n,n,n,n,y,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_80.bin,100,0.48076,0.4356,0.39498,0.46886,0.4153
45,5,y,n,n,n,y,n,n,n,y,n,n,n,y,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_80.bin,100,0.49438,0.46194,0.60332,0.46886,0.53262
46,5,y,n,n,n,y,n,n,n,n,y,n,n,y,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_80.bin,100,0.49096,0.46636,0.60742,0.46886,0.53688
47,5,y,n,n,n,y,y,y,y,y,y,n,n,y,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_80.bin,100,0.5149,0.50414,0.61406,0.47092,0.55908
48,5,y,n,n,n,y,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_80.bin,100,0.442,0.55434,0.54252,0.46886,0.54842
49,5,y,n,n,n,y,n,y,n,n,n,n,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_80.bin,100,0.40892,0.47458,0.42392,0.46886,0.44926
50,5,y,n,n,n,y,n,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_80.bin,100,0.44722,0.51346,0.47934,0.46878,0.49638
51,5,y,n,n,n,y,n,n,n,y,n,n,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_80.bin,100,0.44664,0.54996,0.53952,0.46886,0.54476
52,5,y,n,n,n,y,n,n,n,n,y,n,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_80.bin,100,0.44842,0.5576,0.54582,0.46886,0.55172
53,5,y,n,n,n,y,y,y,y,y,y,n,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_80.bin,100,0.45966,0.56556,0.54364,0.47344,0.55462
54,5,y,n,n,n,y,y,n,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_80.bin,100,0.44282,0.45672,0.54114,0.4734,0.49894
55,5,y,n,n,n,y,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_80.bin,100,0.4092,0.42988,0.45328,0.46886,0.44162
56,5,y,n,n,n,y,n,n,y,n,n,n,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_80.bin,100,0.45142,0.46048,0.49532,0.4733,0.47788
57,5,y,n,n,n,y,n,n,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_80.bin,100,0.4533,0.47726,0.5782,0.46996,0.52774
58,5,y,n,n,n,y,n,n,n,n,y,n,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_80.bin,100,0.448,0.46686,0.58092,0.46882,0.5239
59,5,y,n,n,n,y,y,y,y,y,y,n,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_80.bin,100,0.46378,0.49786,0.5883,0.48766,0.54308
60,5,y,n,n,n,y,y,n,n,n,n,n,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_80.bin,100,0.6669,0.62706,0.67256,0.50478,0.6498
61,5,y,n,n,n,y,n,y,n,n,n,n,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_80.bin,100,0.63688,0.57036,0.656,0.46872,0.61316
62,5,y,n,n,n,y,n,n,y,n,n,n,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_80.bin,100,0.52704,0.54378,0.55136,0.47264,0.54756
63,5,y,n,n,n,y,n,n,n,y,n,n,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_80.bin,100,0.65906,0.6137,0.66412,0.48544,0.63894
64,5,y,n,n,n,y,n,n,n,n,y,n,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_80.bin,100,0.6658,0.6239,0.66714,0.48478,0.64552
65,5,y,n,n,n,y,y,y,y,y,y,n,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_80.bin,100,0.66902,0.64292,0.66664,0.56184,0.65478
