N.,K,T_W2V,P_W2V,T_FT,P_FT,VEC,SUM,AVG,PROD,MIN,MAX,POS_ALL,NOUN,VERB,ADJ,ADV,A_CAPS,C_CAPS,P_EMO,N_EMO,EL_W,NEG,BAG_OF_WORDS,KERNEL,MODEL_FILE,VECTORS_SIZE,SUBJ_FSCORE,OPOS_FSCORE,ONEG_FSCORE,IRO_FSCORE,POL_FSCORE
18,5,y,n,n,n,y,n,n,y,n,n,y,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_70.bin,100,0.4443,0.5092,0.4732,0.46886,0.49122
19,5,y,n,n,n,y,n,n,y,n,n,y,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_70.bin,100,0.45516,0.46218,0.4918,0.47208,0.47698
20,5,y,n,n,n,y,n,n,y,n,n,y,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_70.bin,100,0.53038,0.536,0.54714,0.47278,0.54156
21,5,y,n,n,n,y,n,n,n,y,n,y,y,n,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_70.bin,100,0.67206,0.60436,0.66576,0.47224,0.63508
22,5,y,n,n,n,y,n,n,n,y,n,y,n,y,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_70.bin,100,0.66756,0.60874,0.64416,0.4688,0.62644
23,5,y,n,n,n,y,n,n,n,y,n,y,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_70.bin,100,0.6721,0.62416,0.65232,0.46868,0.63824
24,5,y,n,n,n,y,n,n,n,y,n,y,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_70.bin,100,0.67022,0.59874,0.64846,0.47094,0.62362
25,5,y,n,n,n,y,n,n,n,y,n,y,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_70.bin,100,0.68496,0.65098,0.67078,0.49858,0.66088
26,5,y,n,n,n,y,n,n,n,n,y,y,y,n,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_70.bin,100,0.6682,0.59896,0.65994,0.47326,0.62948
27,5,y,n,n,n,y,n,n,n,n,y,y,n,y,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_70.bin,100,0.66056,0.60036,0.66266,0.47108,0.63152
28,5,y,n,n,n,y,n,n,n,n,y,y,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_70.bin,100,0.6594,0.62656,0.65574,0.47682,0.64118
29,5,y,n,n,n,y,n,n,n,n,y,y,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_70.bin,100,0.6661,0.59912,0.66102,0.47524,0.63008
30,5,y,n,n,n,y,n,n,n,n,y,y,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_70.bin,100,0.6927,0.64258,0.67352,0.50446,0.65804
31,5,y,n,n,n,y,y,y,y,y,y,y,y,n,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_70.bin,100,0.7044,0.67568,0.68446,0.5433,0.68008
32,5,y,n,n,n,y,y,y,y,y,y,y,n,y,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_70.bin,100,0.6944,0.67016,0.6782,0.53834,0.67418
33,5,y,n,n,n,y,y,y,y,y,y,y,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_70.bin,100,0.70488,0.68184,0.68168,0.52532,0.68178
34,5,y,n,n,n,y,y,y,y,y,y,y,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_70.bin,100,0.70946,0.6729,0.68502,0.53378,0.67894
35,5,y,n,n,n,y,y,y,y,y,y,y,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_70.bin,100,0.6864,0.65814,0.66706,0.58332,0.66262
36,5,y,n,n,n,y,y,n,n,n,n,n,y,n,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_70.bin,100,0.58458,0.49714,0.62664,0.47194,0.56186
37,5,y,n,n,n,y,n,y,n,n,n,n,y,n,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_70.bin,100,0.58264,0.48784,0.59426,0.46876,0.54106
38,5,y,n,n,n,y,n,n,y,n,n,n,y,n,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_70.bin,100,0.41718,0.44266,0.38178,0.46884,0.41224
39,5,y,n,n,n,y,n,n,n,y,n,n,y,n,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_70.bin,100,0.5592,0.50296,0.62086,0.46886,0.5619
40,5,y,n,n,n,y,n,n,n,n,y,n,y,n,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_70.bin,100,0.5674,0.52178,0.61764,0.46886,0.56974
41,5,y,n,n,n,y,y,y,y,y,y,n,y,n,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_70.bin,100,0.62708,0.5542,0.64662,0.48404,0.60042
42,5,y,n,n,n,y,y,n,n,n,n,n,n,y,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_70.bin,100,0.4673,0.47384,0.59808,0.47008,0.53594
43,5,y,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_70.bin,100,0.42038,0.4291,0.53424,0.46886,0.48164
44,5,y,n,n,n,y,n,n,y,n,n,n,n,y,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_70.bin,100,0.47656,0.4345,0.39548,0.46878,0.41498
45,5,y,n,n,n,y,n,n,n,y,n,n,n,y,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_70.bin,100,0.48642,0.46302,0.60026,0.46886,0.53164
46,5,y,n,n,n,y,n,n,n,n,y,n,n,y,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_70.bin,100,0.49182,0.46016,0.60232,0.46886,0.53124
47,5,y,n,n,n,y,y,y,y,y,y,n,n,y,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_70.bin,100,0.51448,0.49658,0.6064,0.47316,0.55148
48,5,y,n,n,n,y,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_70.bin,100,0.43994,0.54764,0.53868,0.46886,0.54314
49,5,y,n,n,n,y,n,y,n,n,n,n,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_70.bin,100,0.40884,0.475,0.42084,0.46886,0.44794
50,5,y,n,n,n,y,n,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_70.bin,100,0.4443,0.50966,0.47326,0.46886,0.49146
51,5,y,n,n,n,y,n,n,n,y,n,n,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_70.bin,100,0.44854,0.55498,0.54132,0.46886,0.54818
52,5,y,n,n,n,y,n,n,n,n,y,n,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_70.bin,100,0.44888,0.55064,0.53726,0.46886,0.54394
53,5,y,n,n,n,y,y,y,y,y,y,n,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_70.bin,100,0.46274,0.56002,0.54022,0.47132,0.55014
54,5,y,n,n,n,y,y,n,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_70.bin,100,0.43934,0.4613,0.54168,0.47346,0.50148
55,5,y,n,n,n,y,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_70.bin,100,0.40966,0.42876,0.45096,0.46886,0.43986
56,5,y,n,n,n,y,n,n,y,n,n,n,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_70.bin,100,0.4553,0.46226,0.49252,0.47208,0.47738
57,5,y,n,n,n,y,n,n,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_70.bin,100,0.45518,0.47356,0.56674,0.46996,0.52014
58,5,y,n,n,n,y,n,n,n,n,y,n,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_70.bin,100,0.44858,0.4624,0.57986,0.46886,0.52116
59,5,y,n,n,n,y,y,y,y,y,y,n,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_70.bin,100,0.46324,0.49672,0.58568,0.48686,0.5412
60,5,y,n,n,n,y,y,n,n,n,n,n,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_70.bin,100,0.65122,0.61666,0.67998,0.50162,0.64834
61,5,y,n,n,n,y,n,y,n,n,n,n,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_70.bin,100,0.62696,0.56176,0.65622,0.46982,0.60898
62,5,y,n,n,n,y,n,n,y,n,n,n,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_70.bin,100,0.52944,0.5367,0.54514,0.47278,0.54092
63,5,y,n,n,n,y,n,n,n,y,n,n,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_70.bin,100,0.65072,0.61648,0.66396,0.48284,0.64024
64,5,y,n,n,n,y,n,n,n,n,y,n,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_70.bin,100,0.66102,0.61652,0.65974,0.48212,0.63812
65,5,y,n,n,n,y,y,y,y,y,y,n,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_70.bin,100,0.651,0.6324,0.66046,0.56116,0.64642
