N.,K,T_W2V,P_W2V,T_FT,P_FT,VEC,SUM,AVG,PROD,MIN,MAX,POS_ALL,NOUN,VERB,ADJ,ADV,A_CAPS,C_CAPS,P_EMO,N_EMO,EL_W,NEG,BAG_OF_WORDS,KERNEL,MODEL_FILE,VECTORS_SIZE,SUBJ_FSCORE,OPOS_FSCORE,ONEG_FSCORE,IRO_FSCORE,POL_FSCORE
11,5,n,n,y,n,y,n,y,n,n,n,y,y,n,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_500.bin,100,0.6757,0.6444,0.68684,0.47044,0.66558
12,5,n,n,y,n,y,n,y,n,n,n,y,n,y,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_500.bin,100,0.65104,0.65052,0.669,0.48688,0.6598
13,5,n,n,y,n,y,n,y,n,n,n,y,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_500.bin,100,0.6576,0.6742,0.66648,0.47948,0.67034
14,5,n,n,y,n,y,n,y,n,n,n,y,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_500.bin,100,0.66702,0.65834,0.66738,0.47598,0.66288
15,5,n,n,y,n,y,n,y,n,n,n,y,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_500.bin,100,0.69768,0.67552,0.67576,0.50826,0.67564
16,5,n,n,y,n,y,n,n,y,n,n,y,y,n,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_500.bin,100,0.48906,0.4817,0.50496,0.44004,0.49334
17,5,n,n,y,n,y,n,n,y,n,n,y,n,y,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_500.bin,100,0.48182,0.46876,0.49868,0.44154,0.48372
18,5,n,n,y,n,y,n,n,y,n,n,y,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_500.bin,100,0.48232,0.45866,0.49564,0.43752,0.47716
19,5,n,n,y,n,y,n,n,y,n,n,y,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_500.bin,100,0.48786,0.47592,0.50516,0.43072,0.49054
20,5,n,n,y,n,y,n,n,y,n,n,y,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_500.bin,100,0.4715,0.48164,0.50872,0.43924,0.4952
21,5,n,n,y,n,y,n,n,n,y,n,y,y,n,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_500.bin,100,0.5137,0.53448,0.4775,0.44984,0.50598
22,5,n,n,y,n,y,n,n,n,y,n,y,n,y,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_500.bin,100,0.49928,0.54168,0.4484,0.4544,0.49506
23,5,n,n,y,n,y,n,n,n,y,n,y,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_500.bin,100,0.47482,0.4843,0.46248,0.47728,0.4734
24,5,n,n,y,n,y,n,n,n,y,n,y,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_500.bin,100,0.53408,0.48272,0.47296,0.4755,0.47782
25,5,n,n,y,n,y,n,n,n,y,n,y,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_500.bin,100,0.60056,0.57906,0.5417,0.5068,0.5604
26,5,n,n,y,n,y,n,n,n,n,y,y,y,n,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_500.bin,100,0.4954,0.54376,0.5192,0.45088,0.53148
27,5,n,n,y,n,y,n,n,n,n,y,y,n,y,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_500.bin,100,0.48542,0.48392,0.5446,0.40392,0.51424
28,5,n,n,y,n,y,n,n,n,n,y,y,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_500.bin,100,0.51544,0.57542,0.5514,0.48218,0.5634
29,5,n,n,y,n,y,n,n,n,n,y,y,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_500.bin,100,0.52498,0.4545,0.45382,0.47718,0.45416
30,5,n,n,y,n,y,n,n,n,n,y,y,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_500.bin,100,0.56866,0.59258,0.55026,0.51168,0.5714
31,5,n,n,y,n,y,y,y,y,y,y,y,y,n,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_500.bin,100,0.49544,0.49096,0.51438,0.44558,0.50268
32,5,n,n,y,n,y,y,y,y,y,y,y,n,y,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_500.bin,100,0.49986,0.48704,0.51478,0.4502,0.50088
33,5,n,n,y,n,y,y,y,y,y,y,y,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_500.bin,100,0.49364,0.48164,0.52146,0.44256,0.50154
34,5,n,n,y,n,y,y,y,y,y,y,y,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_500.bin,100,0.49746,0.4828,0.51416,0.45232,0.4985
35,5,n,n,y,n,y,y,y,y,y,y,y,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_500.bin,100,0.4877,0.49658,0.52696,0.45314,0.51176
36,5,n,n,y,n,y,y,n,n,n,n,n,y,n,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_500.bin,100,0.49478,0.44924,0.5046,0.4917,0.47694
37,5,n,n,y,n,y,n,y,n,n,n,n,y,n,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_500.bin,100,0.61098,0.53652,0.62654,0.46856,0.58152
38,5,n,n,y,n,y,n,n,y,n,n,n,y,n,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_500.bin,100,0.50932,0.48966,0.5285,0.47832,0.5091
39,5,n,n,y,n,y,n,n,n,y,n,n,y,n,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_500.bin,100,0.51558,0.50882,0.5247,0.47284,0.51676
40,5,n,n,y,n,y,n,n,n,n,y,n,y,n,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_500.bin,100,0.55312,0.48062,0.52596,0.49242,0.5033
41,5,n,n,y,n,y,y,y,y,y,y,n,y,n,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_500.bin,100,0.5087,0.49574,0.53478,0.50702,0.51528
42,5,n,n,y,n,y,y,n,n,n,n,n,n,y,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_500.bin,100,0.45322,0.46018,0.56438,0.47008,0.5123
43,5,n,n,y,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_500.bin,100,0.47314,0.49464,0.58188,0.46858,0.53824
44,5,n,n,y,n,y,n,n,y,n,n,n,n,y,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_500.bin,100,0.48948,0.5005,0.54352,0.5116,0.522
45,5,n,n,y,n,y,n,n,n,y,n,n,n,y,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_500.bin,100,0.44286,0.48656,0.54778,0.46962,0.51716
46,5,n,n,y,n,y,n,n,n,n,y,n,n,y,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_500.bin,100,0.46122,0.49366,0.52754,0.47734,0.5106
47,5,n,n,y,n,y,y,y,y,y,y,n,n,y,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_500.bin,100,0.49036,0.50898,0.56582,0.51052,0.5374
48,5,n,n,y,n,y,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_500.bin,100,0.47968,0.54592,0.4979,0.4795,0.52194
49,5,n,n,y,n,y,n,y,n,n,n,n,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_500.bin,100,0.44054,0.55066,0.51898,0.47322,0.53482
50,5,n,n,y,n,y,n,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_500.bin,100,0.4678,0.5373,0.5325,0.48264,0.5349
51,5,n,n,y,n,y,n,n,n,y,n,n,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_500.bin,100,0.45456,0.51776,0.52234,0.47316,0.52006
52,5,n,n,y,n,y,n,n,n,n,y,n,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_500.bin,100,0.43124,0.52484,0.52788,0.46864,0.52638
53,5,n,n,y,n,y,y,y,y,y,y,n,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_500.bin,100,0.46586,0.5408,0.52396,0.498,0.53238
54,5,n,n,y,n,y,y,n,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_500.bin,100,0.4615,0.47376,0.59464,0.49052,0.53422
55,5,n,n,y,n,y,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_500.bin,100,0.43914,0.46448,0.5256,0.47092,0.49504
56,5,n,n,y,n,y,n,n,y,n,n,n,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_500.bin,100,0.46024,0.5054,0.53494,0.49432,0.5202
57,5,n,n,y,n,y,n,n,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_500.bin,100,0.44514,0.48096,0.4775,0.4798,0.47922
58,5,n,n,y,n,y,n,n,n,n,y,n,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_500.bin,100,0.44012,0.4786,0.55664,0.4788,0.51762
59,5,n,n,y,n,y,y,y,y,y,y,n,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_500.bin,100,0.46102,0.46752,0.53578,0.50068,0.50166
60,5,n,n,y,n,y,y,n,n,n,n,n,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_500.bin,100,0.58524,0.54832,0.58744,0.48868,0.56786
61,5,n,n,y,n,y,n,y,n,n,n,n,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_500.bin,100,0.6766,0.64412,0.6824,0.48018,0.66322
62,5,n,n,y,n,y,n,n,y,n,n,n,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_500.bin,100,0.50618,0.50068,0.53494,0.4915,0.51782
63,5,n,n,y,n,y,n,n,n,y,n,n,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_500.bin,100,0.56736,0.5827,0.57908,0.53022,0.58088
64,5,n,n,y,n,y,n,n,n,n,y,n,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_500.bin,100,0.61016,0.56282,0.54976,0.50508,0.55628
65,5,n,n,y,n,y,y,y,y,y,y,n,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_500.bin,100,0.5618,0.56332,0.5767,0.51596,0.57
