N.,K,T_W2V,P_W2V,T_FT,P_FT,VEC,SUM,AVG,PROD,MIN,MAX,POS_ALL,NOUN,VERB,ADJ,ADV,A_CAPS,C_CAPS,P_EMO,N_EMO,EL_W,NEG,BAG_OF_WORDS,KERNEL,MODEL_FILE,VECTORS_SIZE,SUBJ_FSCORE,OPOS_FSCORE,ONEG_FSCORE,IRO_FSCORE,POL_FSCORE
12,5,n,n,y,n,y,n,y,n,n,n,y,n,y,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_80.bin,100,0.68344,0.65468,0.6766,0.47076,0.66566
13,5,n,n,y,n,y,n,y,n,n,n,y,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_80.bin,100,0.68028,0.65386,0.67692,0.47618,0.6654
14,5,n,n,y,n,y,n,y,n,n,n,y,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_80.bin,100,0.6831,0.64374,0.67736,0.47402,0.66052
15,5,n,n,y,n,y,n,y,n,n,n,y,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_80.bin,100,0.69726,0.66398,0.67904,0.50414,0.6715
16,5,n,n,y,n,y,n,n,y,n,n,y,y,n,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_80.bin,100,0.4923,0.49052,0.5102,0.44814,0.50036
17,5,n,n,y,n,y,n,n,y,n,n,y,n,y,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_80.bin,100,0.47696,0.48106,0.51258,0.45004,0.49682
18,5,n,n,y,n,y,n,n,y,n,n,y,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_80.bin,100,0.48726,0.4833,0.51008,0.4484,0.49668
19,5,n,n,y,n,y,n,n,y,n,n,y,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_80.bin,100,0.48482,0.47316,0.51642,0.44694,0.49478
20,5,n,n,y,n,y,n,n,y,n,n,y,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_80.bin,100,0.48448,0.49264,0.50938,0.45216,0.501
21,5,n,n,y,n,y,n,n,n,y,n,y,y,n,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_80.bin,100,0.5363,0.45028,0.50488,0.47326,0.47756
22,5,n,n,y,n,y,n,n,n,y,n,y,n,y,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_80.bin,100,0.55252,0.52572,0.47706,0.44504,0.50142
23,5,n,n,y,n,y,n,n,n,y,n,y,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_80.bin,100,0.52454,0.57794,0.52202,0.42016,0.55
24,5,n,n,y,n,y,n,n,n,y,n,y,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_80.bin,100,0.47294,0.52588,0.52014,0.46876,0.523
25,5,n,n,y,n,y,n,n,n,y,n,y,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_80.bin,100,0.57618,0.60814,0.59198,0.50174,0.60006
26,5,n,n,y,n,y,n,n,n,n,y,y,y,n,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_80.bin,100,0.52984,0.53504,0.52344,0.4886,0.52926
27,5,n,n,y,n,y,n,n,n,n,y,y,n,y,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_80.bin,100,0.48484,0.53726,0.4862,0.46356,0.51174
28,5,n,n,y,n,y,n,n,n,n,y,y,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_80.bin,100,0.5375,0.5396,0.47838,0.48584,0.50902
29,5,n,n,y,n,y,n,n,n,n,y,y,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_80.bin,100,0.46252,0.50478,0.51168,0.42752,0.50824
30,5,n,n,y,n,y,n,n,n,n,y,y,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_80.bin,100,0.54118,0.57308,0.59256,0.49598,0.58282
31,5,n,n,y,n,y,y,y,y,y,y,y,y,n,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_80.bin,100,0.50822,0.50588,0.5314,0.46998,0.51866
32,5,n,n,y,n,y,y,y,y,y,y,y,n,y,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_80.bin,100,0.50192,0.5128,0.53348,0.46274,0.52314
33,5,n,n,y,n,y,y,y,y,y,y,y,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_80.bin,100,0.49484,0.5061,0.53986,0.45556,0.52298
34,5,n,n,y,n,y,y,y,y,y,y,y,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_80.bin,100,0.50658,0.50906,0.53684,0.46222,0.52294
35,5,n,n,y,n,y,y,y,y,y,y,y,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_80.bin,100,0.50806,0.51408,0.53384,0.46242,0.52396
36,5,n,n,y,n,y,y,n,n,n,n,n,y,n,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_80.bin,100,0.5379,0.50304,0.51568,0.51196,0.50938
37,5,n,n,y,n,y,n,y,n,n,n,n,y,n,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_80.bin,100,0.60158,0.53064,0.61558,0.4686,0.57312
38,5,n,n,y,n,y,n,n,y,n,n,n,y,n,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_80.bin,100,0.49188,0.49692,0.53318,0.50698,0.51508
39,5,n,n,y,n,y,n,n,n,y,n,n,y,n,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_80.bin,100,0.52718,0.51468,0.53864,0.47318,0.52662
40,5,n,n,y,n,y,n,n,n,n,y,n,y,n,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_80.bin,100,0.52928,0.51798,0.5105,0.48102,0.51422
41,5,n,n,y,n,y,y,y,y,y,y,n,y,n,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_80.bin,100,0.54822,0.52194,0.56558,0.52448,0.54376
42,5,n,n,y,n,y,y,n,n,n,n,n,n,y,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_80.bin,100,0.52386,0.50938,0.5422,0.49182,0.52582
43,5,n,n,y,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_80.bin,100,0.48144,0.4885,0.58052,0.4687,0.53452
44,5,n,n,y,n,y,n,n,y,n,n,n,n,y,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_80.bin,100,0.4822,0.49206,0.55044,0.50568,0.52126
45,5,n,n,y,n,y,n,n,n,y,n,n,n,y,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_80.bin,100,0.49718,0.47148,0.56046,0.47652,0.51598
46,5,n,n,y,n,y,n,n,n,n,y,n,n,y,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_80.bin,100,0.50618,0.50436,0.5494,0.47026,0.5269
47,5,n,n,y,n,y,y,y,y,y,y,n,n,y,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_80.bin,100,0.48984,0.50258,0.55736,0.52656,0.52996
48,5,n,n,y,n,y,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_80.bin,100,0.44232,0.53604,0.54208,0.47148,0.53906
49,5,n,n,y,n,y,n,y,n,n,n,n,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_80.bin,100,0.44088,0.53228,0.52114,0.47212,0.5267
50,5,n,n,y,n,y,n,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_80.bin,100,0.43602,0.53254,0.51988,0.47812,0.52618
51,5,n,n,y,n,y,n,n,n,y,n,n,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_80.bin,100,0.43648,0.52646,0.54816,0.46998,0.53728
52,5,n,n,y,n,y,n,n,n,n,y,n,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_80.bin,100,0.44182,0.55594,0.53918,0.46996,0.54756
53,5,n,n,y,n,y,y,y,y,y,y,n,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_80.bin,100,0.47252,0.56532,0.52662,0.50358,0.54596
54,5,n,n,y,n,y,y,n,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_80.bin,100,0.47266,0.4905,0.57046,0.48214,0.53046
55,5,n,n,y,n,y,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_80.bin,100,0.44586,0.47618,0.52776,0.4697,0.50198
56,5,n,n,y,n,y,n,n,y,n,n,n,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_80.bin,100,0.4517,0.48042,0.55182,0.48588,0.51614
57,5,n,n,y,n,y,n,n,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_80.bin,100,0.45404,0.49656,0.5344,0.46964,0.5155
58,5,n,n,y,n,y,n,n,n,n,y,n,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_80.bin,100,0.45188,0.49928,0.57758,0.46858,0.53844
59,5,n,n,y,n,y,y,y,y,y,y,n,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_80.bin,100,0.4541,0.52198,0.5213,0.4905,0.52166
60,5,n,n,y,n,y,y,n,n,n,n,n,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_80.bin,100,0.62736,0.568,0.55324,0.53286,0.56058
61,5,n,n,y,n,y,n,y,n,n,n,n,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_80.bin,100,0.66608,0.63268,0.6668,0.48852,0.64974
62,5,n,n,y,n,y,n,n,y,n,n,n,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_80.bin,100,0.51758,0.53046,0.54136,0.5037,0.53592
63,5,n,n,y,n,y,n,n,n,y,n,n,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_80.bin,100,0.61964,0.59184,0.60602,0.52348,0.59896
64,5,n,n,y,n,y,n,n,n,n,y,n,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_80.bin,100,0.59946,0.6106,0.6299,0.5128,0.62026
65,5,n,n,y,n,y,y,y,y,y,y,n,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_80.bin,100,0.57712,0.56882,0.58198,0.52656,0.57538
