N.,K,T_W2V,P_W2V,T_FT,P_FT,VEC,SUM,AVG,PROD,MIN,MAX,POS_ALL,NOUN,VERB,ADJ,ADV,A_CAPS,C_CAPS,P_EMO,N_EMO,EL_W,NEG,BAG_OF_WORDS,KERNEL,MODEL_FILE,VECTORS_SIZE,SUBJ_FSCORE,OPOS_FSCORE,ONEG_FSCORE,IRO_FSCORE,POL_FSCORE
20,5,n,n,y,n,y,n,n,y,n,n,y,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_750.bin,100,0.4929,0.48726,0.4955,0.43386,0.49138
21,5,n,n,y,n,y,n,n,n,y,n,y,y,n,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_750.bin,100,0.53188,0.46952,0.47164,0.43018,0.47058
22,5,n,n,y,n,y,n,n,n,y,n,y,n,y,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_750.bin,100,0.52056,0.48938,0.48416,0.4742,0.48678
23,5,n,n,y,n,y,n,n,n,y,n,y,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_750.bin,100,0.52488,0.48046,0.45014,0.4759,0.4653
24,5,n,n,y,n,y,n,n,n,y,n,y,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_750.bin,100,0.4872,0.45706,0.49946,0.47994,0.47826
25,5,n,n,y,n,y,n,n,n,y,n,y,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_750.bin,100,0.58726,0.58286,0.54226,0.52876,0.56258
26,5,n,n,y,n,y,n,n,n,n,y,y,y,n,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_750.bin,100,0.52818,0.49724,0.46326,0.47736,0.48024
27,5,n,n,y,n,y,n,n,n,n,y,y,n,y,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_750.bin,100,0.51136,0.48198,0.41534,0.4344,0.44866
28,5,n,n,y,n,y,n,n,n,n,y,y,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_750.bin,100,0.47282,0.47542,0.43818,0.47168,0.45682
29,5,n,n,y,n,y,n,n,n,n,y,y,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_750.bin,100,0.52792,0.37414,0.46108,0.42986,0.4176
30,5,n,n,y,n,y,n,n,n,n,y,y,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_750.bin,100,0.57486,0.50592,0.57262,0.50654,0.53926
31,5,n,n,y,n,y,y,y,y,y,y,y,y,n,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_750.bin,100,0.48702,0.49198,0.51608,0.45322,0.50406
32,5,n,n,y,n,y,y,y,y,y,y,y,n,y,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_750.bin,100,0.49138,0.49154,0.50536,0.4421,0.49844
33,5,n,n,y,n,y,y,y,y,y,y,y,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_750.bin,100,0.50028,0.49744,0.5211,0.4394,0.50928
34,5,n,n,y,n,y,y,y,y,y,y,y,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_750.bin,100,0.4975,0.49348,0.50728,0.44588,0.5004
35,5,n,n,y,n,y,y,y,y,y,y,y,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_750.bin,100,0.48768,0.4823,0.50948,0.44936,0.49592
36,5,n,n,y,n,y,y,n,n,n,n,n,y,n,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_750.bin,100,0.5412,0.49232,0.5343,0.44736,0.51332
37,5,n,n,y,n,y,n,y,n,n,n,n,y,n,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_750.bin,100,0.61744,0.53858,0.62988,0.46966,0.58422
38,5,n,n,y,n,y,n,n,y,n,n,n,y,n,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_750.bin,100,0.50752,0.47578,0.53216,0.47314,0.50396
39,5,n,n,y,n,y,n,n,n,y,n,n,y,n,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_750.bin,100,0.51588,0.4943,0.54828,0.4687,0.5213
40,5,n,n,y,n,y,n,n,n,n,y,n,y,n,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_750.bin,100,0.4743,0.5024,0.49784,0.48036,0.50012
41,5,n,n,y,n,y,y,y,y,y,y,n,y,n,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_750.bin,100,0.52934,0.51356,0.52948,0.50306,0.52156
42,5,n,n,y,n,y,y,n,n,n,n,n,n,y,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_750.bin,100,0.45842,0.46936,0.5729,0.48386,0.52114
43,5,n,n,y,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_750.bin,100,0.47734,0.48974,0.5818,0.46998,0.53578
44,5,n,n,y,n,y,n,n,y,n,n,n,n,y,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_750.bin,100,0.4695,0.51412,0.55108,0.51952,0.5326
45,5,n,n,y,n,y,n,n,n,y,n,n,n,y,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_750.bin,100,0.4871,0.47504,0.52226,0.47626,0.49866
46,5,n,n,y,n,y,n,n,n,n,y,n,n,y,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_750.bin,100,0.47118,0.49924,0.54342,0.48932,0.52132
47,5,n,n,y,n,y,y,y,y,y,y,n,n,y,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_750.bin,100,0.4691,0.50802,0.55336,0.51068,0.53072
48,5,n,n,y,n,y,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_750.bin,100,0.44226,0.57174,0.53878,0.4864,0.55526
49,5,n,n,y,n,y,n,y,n,n,n,n,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_750.bin,100,0.44682,0.54858,0.5206,0.47212,0.53462
50,5,n,n,y,n,y,n,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_750.bin,100,0.44854,0.50766,0.52464,0.49564,0.51614
51,5,n,n,y,n,y,n,n,n,y,n,n,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_750.bin,100,0.45818,0.58364,0.52662,0.47058,0.5551
52,5,n,n,y,n,y,n,n,n,n,y,n,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_750.bin,100,0.46274,0.58286,0.5521,0.4724,0.5675
53,5,n,n,y,n,y,y,y,y,y,y,n,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_750.bin,100,0.45164,0.54352,0.52986,0.50318,0.5367
54,5,n,n,y,n,y,y,n,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_750.bin,100,0.44742,0.48652,0.56682,0.48168,0.52668
55,5,n,n,y,n,y,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_750.bin,100,0.44406,0.473,0.5238,0.47198,0.4984
56,5,n,n,y,n,y,n,n,y,n,n,n,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_750.bin,100,0.4457,0.50932,0.5502,0.49504,0.52978
57,5,n,n,y,n,y,n,n,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_750.bin,100,0.44262,0.47574,0.55944,0.46968,0.5176
58,5,n,n,y,n,y,n,n,n,n,y,n,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_750.bin,100,0.44572,0.48752,0.54848,0.47142,0.518
59,5,n,n,y,n,y,y,y,y,y,y,n,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_750.bin,100,0.46914,0.49888,0.53538,0.50768,0.51712
60,5,n,n,y,n,y,y,n,n,n,n,n,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_750.bin,100,0.5705,0.57934,0.62716,0.51234,0.60324
61,5,n,n,y,n,y,n,y,n,n,n,n,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_750.bin,100,0.67116,0.64944,0.67866,0.48496,0.66402
62,5,n,n,y,n,y,n,n,y,n,n,n,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_750.bin,100,0.51352,0.50624,0.52438,0.49168,0.5153
63,5,n,n,y,n,y,n,n,n,y,n,n,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_750.bin,100,0.59792,0.57492,0.6151,0.52788,0.59502
64,5,n,n,y,n,y,n,n,n,n,y,n,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_750.bin,100,0.5517,0.54234,0.62436,0.50596,0.58336
65,5,n,n,y,n,y,y,y,y,y,y,n,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_750.bin,100,0.54618,0.54998,0.56468,0.53282,0.55734
