N.,K,T_W2V,P_W2V,T_FT,P_FT,VEC,SUM,AVG,PROD,MIN,MAX,POS_ALL,NOUN,VERB,ADJ,ADV,A_CAPS,C_CAPS,P_EMO,N_EMO,EL_W,NEG,BAG_OF_WORDS,KERNEL,MODEL_FILE,VECTORS_SIZE,SUBJ_FSCORE,OPOS_FSCORE,ONEG_FSCORE,IRO_FSCORE,POL_FSCORE
11,5,y,n,n,n,y,n,y,n,n,n,y,y,n,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_1000.bin,100,0.69832,0.6471,0.69794,0.46854,0.6725
12,5,y,n,n,n,y,n,y,n,n,n,y,n,y,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_1000.bin,100,0.69298,0.64326,0.69732,0.4686,0.67032
13,5,y,n,n,n,y,n,y,n,n,n,y,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_1000.bin,100,0.69774,0.64954,0.69622,0.47092,0.67286
14,5,y,n,n,n,y,n,y,n,n,n,y,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_1000.bin,100,0.69418,0.64252,0.69656,0.4686,0.66954
15,5,y,n,n,n,y,n,y,n,n,n,y,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_1000.bin,100,0.70284,0.6505,0.70106,0.47314,0.67578
16,5,y,n,n,n,y,n,n,y,n,n,y,y,n,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_1000.bin,100,0.41648,0.4424,0.38232,0.46886,0.41236
17,5,y,n,n,n,y,n,n,y,n,n,y,n,y,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_1000.bin,100,0.48496,0.43532,0.39024,0.46886,0.41276
18,5,y,n,n,n,y,n,n,y,n,n,y,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_1000.bin,100,0.44482,0.51728,0.4838,0.46878,0.50052
19,5,y,n,n,n,y,n,n,y,n,n,y,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_1000.bin,100,0.4506,0.45468,0.50456,0.47098,0.47964
20,5,y,n,n,n,y,n,n,y,n,n,y,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_1000.bin,100,0.53404,0.5469,0.55094,0.46934,0.5489
21,5,y,n,n,n,y,n,n,n,y,n,y,y,n,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_1000.bin,100,0.67168,0.60168,0.65968,0.46988,0.63064
22,5,y,n,n,n,y,n,n,n,y,n,y,n,y,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_1000.bin,100,0.66576,0.60014,0.65696,0.47012,0.62854
23,5,y,n,n,n,y,n,n,n,y,n,y,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_1000.bin,100,0.67152,0.62542,0.6491,0.47456,0.63728
24,5,y,n,n,n,y,n,n,n,y,n,y,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_1000.bin,100,0.66776,0.59874,0.64706,0.47108,0.6229
25,5,y,n,n,n,y,n,n,n,y,n,y,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_1000.bin,100,0.6867,0.65422,0.67616,0.4971,0.66518
26,5,y,n,n,n,y,n,n,n,n,y,y,y,n,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_1000.bin,100,0.66982,0.61836,0.67516,0.47572,0.64676
27,5,y,n,n,n,y,n,n,n,n,y,y,n,y,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_1000.bin,100,0.67488,0.617,0.66626,0.47348,0.64164
28,5,y,n,n,n,y,n,n,n,n,y,y,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_1000.bin,100,0.68202,0.6472,0.6659,0.47564,0.65658
29,5,y,n,n,n,y,n,n,n,n,y,y,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_1000.bin,100,0.67042,0.62282,0.66848,0.47414,0.64566
30,5,y,n,n,n,y,n,n,n,n,y,y,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_1000.bin,100,0.69492,0.65612,0.68176,0.52322,0.66896
31,5,y,n,n,n,y,y,y,y,y,y,y,y,n,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_1000.bin,100,0.70382,0.67862,0.69116,0.55818,0.68492
32,5,y,n,n,n,y,y,y,y,y,y,y,n,y,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_1000.bin,100,0.70616,0.66864,0.69696,0.55166,0.6828
33,5,y,n,n,n,y,y,y,y,y,y,y,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_1000.bin,100,0.7086,0.68082,0.69586,0.54784,0.68832
34,5,y,n,n,n,y,y,y,y,y,y,y,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_1000.bin,100,0.70432,0.67354,0.70114,0.53596,0.68734
35,5,y,n,n,n,y,y,y,y,y,y,y,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_1000.bin,100,0.63528,0.6297,0.64448,0.5749,0.63712
36,5,y,n,n,n,y,y,n,n,n,n,n,y,n,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_1000.bin,100,0.60362,0.53054,0.6445,0.47934,0.58752
37,5,y,n,n,n,y,n,y,n,n,n,n,y,n,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_1000.bin,100,0.59612,0.50214,0.61484,0.46852,0.55852
38,5,y,n,n,n,y,n,n,y,n,n,n,y,n,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_1000.bin,100,0.41552,0.44046,0.38274,0.46886,0.41162
39,5,y,n,n,n,y,n,n,n,y,n,n,y,n,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_1000.bin,100,0.55826,0.5185,0.6164,0.46886,0.56744
40,5,y,n,n,n,y,n,n,n,n,y,n,y,n,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_1000.bin,100,0.5679,0.52498,0.63448,0.46886,0.57974
41,5,y,n,n,n,y,y,y,y,y,y,n,y,n,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_1000.bin,100,0.63026,0.57318,0.65486,0.4864,0.61404
42,5,y,n,n,n,y,y,n,n,n,n,n,n,y,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_1000.bin,100,0.48682,0.48754,0.6064,0.4688,0.54696
43,5,y,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_1000.bin,100,0.42938,0.43364,0.54392,0.46886,0.48878
44,5,y,n,n,n,y,n,n,y,n,n,n,n,y,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_1000.bin,100,0.48496,0.435,0.3903,0.46886,0.41264
45,5,y,n,n,n,y,n,n,n,y,n,n,n,y,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_1000.bin,100,0.4959,0.4671,0.60804,0.46886,0.53756
46,5,y,n,n,n,y,n,n,n,n,y,n,n,y,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_1000.bin,100,0.49894,0.46956,0.61018,0.46886,0.53988
47,5,y,n,n,n,y,y,y,y,y,y,n,n,y,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_1000.bin,100,0.51586,0.50428,0.61836,0.4742,0.56132
48,5,y,n,n,n,y,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_1000.bin,100,0.44694,0.56576,0.54352,0.46878,0.55464
49,5,y,n,n,n,y,n,y,n,n,n,n,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_1000.bin,100,0.40888,0.4834,0.44616,0.46886,0.46476
50,5,y,n,n,n,y,n,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_1000.bin,100,0.4444,0.51742,0.48362,0.46878,0.50052
51,5,y,n,n,n,y,n,n,n,y,n,n,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_1000.bin,100,0.45484,0.5625,0.55172,0.4688,0.55712
52,5,y,n,n,n,y,n,n,n,n,y,n,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_1000.bin,100,0.45178,0.56602,0.55296,0.46886,0.5595
53,5,y,n,n,n,y,y,y,y,y,y,n,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_1000.bin,100,0.46742,0.57454,0.55214,0.47822,0.5633
54,5,y,n,n,n,y,y,n,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_1000.bin,100,0.43682,0.46756,0.5457,0.46994,0.50664
55,5,y,n,n,n,y,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_1000.bin,100,0.4101,0.43124,0.45822,0.46886,0.44476
56,5,y,n,n,n,y,n,n,y,n,n,n,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_1000.bin,100,0.45026,0.4542,0.50474,0.47098,0.47946
57,5,y,n,n,n,y,n,n,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_1000.bin,100,0.45024,0.46884,0.5884,0.46882,0.52864
58,5,y,n,n,n,y,n,n,n,n,y,n,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_1000.bin,100,0.44554,0.47194,0.58444,0.47094,0.52822
59,5,y,n,n,n,y,y,y,y,y,y,n,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_1000.bin,100,0.457,0.49616,0.5865,0.47328,0.54134
60,5,y,n,n,n,y,y,n,n,n,n,n,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_1000.bin,100,0.67482,0.64074,0.68056,0.51202,0.66064
61,5,y,n,n,n,y,n,y,n,n,n,n,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_1000.bin,100,0.6462,0.5801,0.67114,0.46856,0.6256
62,5,y,n,n,n,y,n,n,y,n,n,n,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_1000.bin,100,0.53312,0.5471,0.55096,0.4693,0.549
63,5,y,n,n,n,y,n,n,n,y,n,n,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_1000.bin,100,0.65408,0.62772,0.66642,0.47952,0.64708
64,5,y,n,n,n,y,n,n,n,n,y,n,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_1000.bin,100,0.66136,0.6235,0.67244,0.48826,0.64796
65,5,y,n,n,n,y,y,y,y,y,y,n,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_w2v_1000.bin,100,0.66494,0.64316,0.67462,0.5745,0.6589
