N.,K,T_W2V,P_W2V,T_FT,P_FT,VEC,SUM,AVG,PROD,MIN,MAX,POS_ALL,NOUN,VERB,ADJ,ADV,A_CAPS,C_CAPS,P_EMO,N_EMO,EL_W,NEG,BAG_OF_WORDS,KERNEL,MODEL_FILE,VECTORS_SIZE,SUBJ_FSCORE,OPOS_FSCORE,ONEG_FSCORE,IRO_FSCORE,POL_FSCORE
29,5,n,n,y,n,y,n,n,n,n,y,y,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_30.bin,100,0.5098,0.5327,0.47528,0.46708,0.504
30,5,n,n,y,n,y,n,n,n,n,y,y,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_30.bin,100,0.5735,0.60032,0.56514,0.51986,0.5827
31,5,n,n,y,n,y,y,y,y,y,y,y,y,n,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_30.bin,100,0.51406,0.5313,0.54132,0.4944,0.5363
32,5,n,n,y,n,y,y,y,y,y,y,y,n,y,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_30.bin,100,0.51422,0.53138,0.55666,0.49256,0.54402
33,5,n,n,y,n,y,y,y,y,y,y,y,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_30.bin,100,0.5123,0.5295,0.5394,0.4908,0.53444
34,5,n,n,y,n,y,y,y,y,y,y,y,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_30.bin,100,0.51578,0.51648,0.54704,0.5001,0.53176
35,5,n,n,y,n,y,y,y,y,y,y,y,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_30.bin,100,0.52898,0.53218,0.55284,0.50516,0.54252
36,5,n,n,y,n,y,y,n,n,n,n,n,y,n,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_30.bin,100,0.52532,0.46398,0.60622,0.50038,0.53512
37,5,n,n,y,n,y,n,y,n,n,n,n,y,n,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_30.bin,100,0.60006,0.52184,0.61616,0.46974,0.569
38,5,n,n,y,n,y,n,n,y,n,n,n,y,n,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_30.bin,100,0.49394,0.4924,0.52638,0.50788,0.5094
39,5,n,n,y,n,y,n,n,n,y,n,n,y,n,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_30.bin,100,0.51888,0.50988,0.56764,0.47768,0.53874
40,5,n,n,y,n,y,n,n,n,n,y,n,y,n,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_30.bin,100,0.5181,0.51496,0.59144,0.47092,0.55322
41,5,n,n,y,n,y,y,y,y,y,y,n,y,n,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_30.bin,100,0.55734,0.54384,0.55184,0.53168,0.54784
42,5,n,n,y,n,y,y,n,n,n,n,n,n,y,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_30.bin,100,0.50542,0.49658,0.57364,0.48396,0.53512
43,5,n,n,y,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_30.bin,100,0.4628,0.48886,0.57438,0.46874,0.5316
44,5,n,n,y,n,y,n,n,y,n,n,n,n,y,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_30.bin,100,0.4619,0.47608,0.53632,0.51286,0.50622
45,5,n,n,y,n,y,n,n,n,y,n,n,n,y,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_30.bin,100,0.4864,0.48362,0.5073,0.4787,0.49546
46,5,n,n,y,n,y,n,n,n,n,y,n,n,y,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_30.bin,100,0.4811,0.46516,0.53282,0.47246,0.499
47,5,n,n,y,n,y,y,y,y,y,y,n,n,y,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_30.bin,100,0.49616,0.51736,0.56692,0.50142,0.54214
48,5,n,n,y,n,y,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_30.bin,100,0.43206,0.5392,0.5137,0.4716,0.52644
49,5,n,n,y,n,y,n,y,n,n,n,n,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_30.bin,100,0.43634,0.53688,0.509,0.47104,0.52296
50,5,n,n,y,n,y,n,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_30.bin,100,0.43966,0.53572,0.51426,0.47232,0.525
51,5,n,n,y,n,y,n,n,n,y,n,n,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_30.bin,100,0.43826,0.54052,0.53704,0.46886,0.53878
52,5,n,n,y,n,y,n,n,n,n,y,n,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_30.bin,100,0.43966,0.54468,0.52468,0.46878,0.53468
53,5,n,n,y,n,y,y,y,y,y,y,n,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_30.bin,100,0.475,0.54072,0.50798,0.49286,0.52434
54,5,n,n,y,n,y,y,n,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_30.bin,100,0.4581,0.45944,0.56046,0.48464,0.50994
55,5,n,n,y,n,y,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_30.bin,100,0.44442,0.4693,0.5247,0.46972,0.497
56,5,n,n,y,n,y,n,n,y,n,n,n,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_30.bin,100,0.44938,0.47674,0.53992,0.47672,0.50832
57,5,n,n,y,n,y,n,n,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_30.bin,100,0.4568,0.47292,0.56598,0.4688,0.51946
58,5,n,n,y,n,y,n,n,n,n,y,n,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_30.bin,100,0.45216,0.46522,0.56174,0.4695,0.51346
59,5,n,n,y,n,y,y,y,y,y,y,n,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_30.bin,100,0.47462,0.50626,0.54822,0.51608,0.52722
60,5,n,n,y,n,y,y,n,n,n,n,n,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_30.bin,100,0.60726,0.5681,0.59304,0.52138,0.58062
61,5,n,n,y,n,y,n,y,n,n,n,n,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_30.bin,100,0.66566,0.6274,0.66358,0.48072,0.64548
62,5,n,n,y,n,y,n,n,y,n,n,n,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_30.bin,100,0.52262,0.53716,0.5455,0.5144,0.54134
63,5,n,n,y,n,y,n,n,n,y,n,n,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_30.bin,100,0.6069,0.57646,0.62202,0.49394,0.59922
64,5,n,n,y,n,y,n,n,n,n,y,n,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_30.bin,100,0.56888,0.57478,0.58978,0.51304,0.58228
65,5,n,n,y,n,y,y,y,y,y,y,n,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_30.bin,100,0.58908,0.59056,0.60158,0.53684,0.59608
