N.,K,T_W2V,P_W2V,T_FT,P_FT,VEC,SUM,AVG,PROD,MIN,MAX,POS_ALL,NOUN,VERB,ADJ,ADV,A_CAPS,C_CAPS,P_EMO,N_EMO,EL_W,NEG,BAG_OF_WORDS,KERNEL,MODEL_FILE,VECTORS_SIZE,SUBJ_FSCORE,OPOS_FSCORE,ONEG_FSCORE,IRO_FSCORE,POL_FSCORE
24,5,n,n,y,n,y,n,n,n,y,n,y,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_100.bin,100,0.52738,0.48596,0.4636,0.41696,0.4748
25,5,n,n,y,n,y,n,n,n,y,n,y,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_100.bin,100,0.57476,0.59956,0.5911,0.50402,0.59532
26,5,n,n,y,n,y,n,n,n,n,y,y,y,n,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_100.bin,100,0.56436,0.57132,0.44972,0.40424,0.51054
27,5,n,n,y,n,y,n,n,n,n,y,y,n,y,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_100.bin,100,0.42678,0.5398,0.53258,0.4898,0.5362
28,5,n,n,y,n,y,n,n,n,n,y,y,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_100.bin,100,0.42034,0.5566,0.50372,0.46118,0.53016
29,5,n,n,y,n,y,n,n,n,n,y,y,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_100.bin,100,0.48682,0.52518,0.40606,0.43716,0.46558
30,5,n,n,y,n,y,n,n,n,n,y,y,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_100.bin,100,0.62284,0.57386,0.56866,0.50888,0.57126
31,5,n,n,y,n,y,y,y,y,y,y,y,y,n,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_100.bin,100,0.5055,0.50364,0.52802,0.46094,0.51582
32,5,n,n,y,n,y,y,y,y,y,y,y,n,y,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_100.bin,100,0.49814,0.50404,0.53662,0.4715,0.52036
33,5,n,n,y,n,y,y,y,y,y,y,y,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_100.bin,100,0.50798,0.499,0.53442,0.4593,0.5167
34,5,n,n,y,n,y,y,y,y,y,y,y,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_100.bin,100,0.49486,0.50424,0.53138,0.4542,0.5178
35,5,n,n,y,n,y,y,y,y,y,y,y,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_100.bin,100,0.50248,0.50128,0.53524,0.46432,0.51828
36,5,n,n,y,n,y,y,n,n,n,n,n,y,n,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_100.bin,100,0.50152,0.49,0.53796,0.52064,0.51396
37,5,n,n,y,n,y,n,y,n,n,n,n,y,n,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_100.bin,100,0.60336,0.5337,0.6129,0.47088,0.5733
38,5,n,n,y,n,y,n,n,y,n,n,n,y,n,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_100.bin,100,0.5081,0.4844,0.52874,0.50586,0.50656
39,5,n,n,y,n,y,n,n,n,y,n,n,y,n,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_100.bin,100,0.5172,0.49516,0.50542,0.46982,0.50028
40,5,n,n,y,n,y,n,n,n,n,y,n,y,n,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_100.bin,100,0.49928,0.54762,0.58854,0.47056,0.56808
41,5,n,n,y,n,y,y,y,y,y,y,n,y,n,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_100.bin,100,0.54226,0.52006,0.54408,0.4974,0.5321
42,5,n,n,y,n,y,y,n,n,n,n,n,n,y,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_100.bin,100,0.42846,0.49556,0.51234,0.47976,0.50394
43,5,n,n,y,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_100.bin,100,0.46918,0.48784,0.57904,0.4687,0.53344
44,5,n,n,y,n,y,n,n,y,n,n,n,n,y,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_100.bin,100,0.47494,0.49834,0.57162,0.5151,0.53498
45,5,n,n,y,n,y,n,n,n,y,n,n,n,y,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_100.bin,100,0.48836,0.48072,0.5104,0.49568,0.49554
46,5,n,n,y,n,y,n,n,n,n,y,n,n,y,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_100.bin,100,0.5013,0.46012,0.55548,0.47216,0.50782
47,5,n,n,y,n,y,y,y,y,y,y,n,n,y,n,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_100.bin,100,0.49364,0.5183,0.55888,0.51452,0.5386
48,5,n,n,y,n,y,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_100.bin,100,0.45118,0.55586,0.52432,0.47084,0.54008
49,5,n,n,y,n,y,n,y,n,n,n,n,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_100.bin,100,0.44608,0.53856,0.52232,0.47104,0.53048
50,5,n,n,y,n,y,n,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_100.bin,100,0.44028,0.53338,0.5275,0.47684,0.53044
51,5,n,n,y,n,y,n,n,n,y,n,n,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_100.bin,100,0.43792,0.54378,0.54106,0.4699,0.54244
52,5,n,n,y,n,y,n,n,n,n,y,n,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_100.bin,100,0.4519,0.55996,0.56348,0.46956,0.56174
53,5,n,n,y,n,y,y,y,y,y,y,n,n,n,y,n,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_100.bin,100,0.4603,0.56612,0.5421,0.49656,0.55412
54,5,n,n,y,n,y,y,n,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_100.bin,100,0.4468,0.47768,0.51336,0.48588,0.49554
55,5,n,n,y,n,y,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_100.bin,100,0.4415,0.46698,0.53246,0.47074,0.49974
56,5,n,n,y,n,y,n,n,y,n,n,n,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_100.bin,100,0.45116,0.4827,0.50796,0.49418,0.49532
57,5,n,n,y,n,y,n,n,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_100.bin,100,0.4488,0.5116,0.55908,0.47362,0.53534
58,5,n,n,y,n,y,n,n,n,n,y,n,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_100.bin,100,0.45848,0.4785,0.54826,0.47338,0.5134
59,5,n,n,y,n,y,y,y,y,y,y,n,n,n,n,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_100.bin,100,0.45954,0.5008,0.53314,0.50854,0.51698
60,5,n,n,y,n,y,y,n,n,n,n,n,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_100.bin,100,0.58874,0.5941,0.58594,0.5099,0.59
61,5,n,n,y,n,y,n,y,n,n,n,n,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_100.bin,100,0.67074,0.63834,0.67656,0.48672,0.65744
62,5,n,n,y,n,y,n,n,y,n,n,n,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_100.bin,100,0.52164,0.50754,0.55482,0.49872,0.53114
63,5,n,n,y,n,y,n,n,n,y,n,n,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_100.bin,100,0.60178,0.55786,0.58624,0.51474,0.57204
64,5,n,n,y,n,y,n,n,n,n,y,n,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_100.bin,100,0.61832,0.57418,0.5769,0.49506,0.57552
65,5,n,n,y,n,y,y,y,y,y,y,n,y,y,y,y,n,n,n,n,n,n,n,linear,../embedding_models/tweets_ft_100.bin,100,0.57958,0.56682,0.57444,0.54274,0.57062
